G,C,B,A,Ia,Ib,Ic,Va,Vb,Vc
1,1,1,1,864.6160210,-274.7079060,-589.9103780,0.026941000,-0.041724000,0.014783000
1,1,1,1,861.6469380,-261.4819590,-600.167243,0.027451000,-0.041608000,0.014158000
1,1,1,1,858.4652650,-248.1915530,-610.2759760,0.027953000,-0.041482000,0.013529000
1,1,1,1,855.0717870,-234.8399680,-620.2340820,0.028449000,-0.041346000,0.012897000
1,1,1,1,851.4673410,-221.4304980,-630.0391060,0.028938000,-0.041200000,0.012262000
1,1,1,1,847.6528150,-207.9664520,-639.6886270,0.029420000,-0.041044000,0.011624000
1,1,1,1,843.6291530,-194.4511520,-649.1802650,0.029895000,-0.040877000,0.010982000
1,1,1,1,839.3973450,-180.8879320,-658.511677,0.03036200,-0.040701000,0.010339000
1,1,1,1,834.9584370,-167.2801390,-667.680562,0.030822000,-0.040514000,0.009692000
1,1,1,1,830.3135230,-153.6311300,-676.6846570,0.031274000,-0.04031700,0.009044000
1,1,1,1,825.4637500,-139.9442730,-685.5217410,0.031718000,-0.040111000,0.008393000
1,1,1,1,820.4103150,-126.2229460,-694.1896320,0.032154000,-0.039894000,0.007739000
1,1,1,1,815.154463,-112.4705330,-702.6861930,0.032583000,-0.039668000,0.007084000
1,1,1,1,809.6974920,-98.69042800,-711.0093280,0.033004000,-0.03943100,0.006428000
1,1,1,1,804.0407490,-84.8860310,-719.1569810,0.033416000,-0.039185000,0.005769000
1,1,1,1,798.1856280,-71.06074800,-727.1271440,0.033820000,-0.038930000,0.005110000
1,1,1,1,792.1335760,-57.21799000,-734.9178490,0.034216000,-0.038664000,0.004449000
1,1,1,1,785.8860840,-43.36117300,-742.5271740,0.034603000,-0.038390000,0.003787000
1,1,1,1,779.4446940,-29.49371500,-749.9532430,0.034982000,-0.03810500,0.003123000
1,1,1,1,772.8109970,-15.61903900,-757.1942220,0.035352000,-0.03781200,0.002460000
1,1,1,1,765.9866280,-1.740566000,-764.2483250,0.035713000,-0.03750900,0.001795000
1,1,1,1,758.9732710,12.13827700,-771.1138110,0.036066000,-0.037196000,0.001130000
1,1,1,1,751.7726570,26.01406700,-777.7889870,0.036410000,-0.036875000,0.000465000
1,1,1,1,744.3865620,39.8833800,-784.2722060,0.036744000,-0.036544000,-0.000200000
1,1,1,1,736.8168090,53.74279400,-790.5618670,0.037070000,-0.036204000,-0.000865000
1,1,1,1,729.0652660,67.58889000,-796.6564200,0.037386000,-0.035856000,-0.001531000
1,1,1,1,721.1338450,81.41825100,-802.5543590,0.037694000,-0.035498000,-0.002195000
1,1,1,1,713.0245020,95.22746500,-808.2542310,0.037992000,-0.035132000,-0.002859000
1,1,1,1,704.7392400,109.0131250,-813.7546290,0.038280000,-0.034757000,-0.003523000
1,1,1,1,696.2801020,122.7718290,-819.0541950,0.03855900,-0.034374000,-0.004185000
1,1,1,1,687.6491750,136.5001830,-824.1516220,0.038829000,-0.033982000,-0.004847000
1,1,1,1,678.8485900,150.1947990,-829.0456520,0.039089000,-0.033582000,-0.005507000
1,1,1,1,669.880516,163.8522980,-833.7350780,0.039339000,-0.033173000,-0.006166000
1,1,1,1,660.7471680,177.4693110,-838.2187420,0.039580000,-0.032756000,-0.006824000
1,1,1,1,651.4507980,191.0424780,-842.4955390,0.039810000,-0.032331000,-0.007479000
1,1,1,1,641.9937000,204.5684500,-846.5644140,0.040031000,-0.031898000,-0.008133000
1,1,1,1,632.378208,218.0438890,-850.4243610,0.040243000,-0.03145700,-0.008785000
1,1,1,1,622.6066940,231.4654720,-854.0744290,0.0404440,-0.031009000,-0.009435000
1,1,1,1,612.6815700,244.8298850,-857.5137180,0.040635000,-0.03055200,-0.010083000
1,1,1,1,602.6052830,258.1338310,-860.7413780,0.040816000,-0.030089000,-0.010728000
1,1,1,1,592.3803210,271.3740290,-863.7566140,0.040987000,-0.029617000,-0.011370000
1,1,1,1,582.0092050,284.5472110,-866.5586800,0.041148000,-0.029139000,-0.012009000
1,1,1,1,571.494496,297.6501270,-869.1468870,0.041299000,-0.028653000,-0.012646000
1,1,1,1,560.838787,310.6795450,-871.5205950,0.041440000,-0.028160000,-0.013279000
1,1,1,1,550.0447070,323.6322480,-873.6792190,0.041570000,-0.027660000,-0.013910000
1,1,1,1,539.1149210,336.5050420,-875.6222260,0.041690000,-0.027154000,-0.014536000
1,1,1,1,528.0521230,349.2947490,-877.3491360,0.041800000,-0.02664000,-0.015160000
1,1,1,1,516.8590450,361.9982160,-878.8595240,0.041900000,-0.026121000,-0.015779000
1,1,1,1,505.5384470,374.612306,-880.1530170,0.041989000,-0.025594000,-0.016395000
1,1,1,1,494.0931240,387.1339080,-881.2292960,0.042068000,-0.025061000,-0.017006000
1,1,1,1,482.5258980,399.5599330,-882.0880950,0.042136000,-0.024523000,-0.017613000
1,1,1,1,470.8396250,411.8873140,-882.7292020,0.042194000,-0.023978000,-0.018216000
1,1,1,1,459.0371870,424.113009,-883.1524590,0.042242000,-0.023427000,-0.018815000
1,1,1,1,447.1214960,436.2340030,-883.3577620,0.042279000,-0.022870000,-0.019409000
1,1,1,1,435.0954920,448.2473040,-883.3450600,0.042305000,-0.022308000,-0.01999800
1,1,1,1,422.962144,460.1499490,-883.1143560,0.042322000,-0.021740000,-0.020582000
1,1,1,1,410.7244440,471.9390000,-882.6657080,0.042328000,-0.021167000,-0.021161000
1,1,1,1,398.3854120,483.6115490,-881.9992250,0.042323000,-0.02058800,-0.021735000
1,1,1,1,385.948092,495.1647160,-881.1150720,0.042308000,-0.020005000,-0.022303000
1,1,1,1,373.4155530,506.5956500,-880.0134680,0.042282000,-0.019416000,-0.022866000
1,1,1,1,360.790888,517.9015320,-878.6946830,0.0422460,-0.018823000,-0.023424000
1,1,1,1,348.0772110,529.0795700,-877.1590450,0.042200000,-0.01822500,-0.023975000
1,1,1,1,335.277659,540.127008,-875.4069310,0.042143000,-0.017622000,-0.024521000
1,1,1,1,322.3953900,551.0411190,-873.4387730,0.042076000,-0.017015000,-0.025061000
1,1,1,1,309.4335840,561.8192110,-871.2550580,0.041998000,-0.01640400,-0.025594000
1,1,1,1,296.3954370,572.4586240,-868.8563250,0.041910000,-0.01578900,-0.026121000
1,1,1,1,283.2841670,582.9567340,-866.243164,0.041812000,-0.015170000,-0.02664200
1,1,1,1,270.1030080,593.3109490,-863.4162210,0.041704000,-0.014548000,-0.027156000
1,1,1,1,256.8552140,603.5187150,-860.3761930,0.041585000,-0.013921000,-0.027663000
1,1,1,1,243.5440530,613.5775140,-857.1238310,0.041455000,-0.013291000,-0.028164000
1,1,1,1,230.1728090,623.484864,-853.659937,0.041316000,-0.012658000,-0.028658000
1,1,1,1,216.7447820,633.2383200,-849.9853650,0.041166000,-0.012022000,-0.029144000
1,1,1,1,203.2632830,642.8354750,-846.1010230,0.041007000,-0.011383000,-0.029624000
1,1,1,1,189.7316410,652.2739630,-842.0078670,0.040837000,-0.010741000,-0.03009600
1,1,1,1,176.1531930,661.5514530,-837.70691,0.040657000,-0.010096000,-0.030560000
1,1,1,1,162.5312900,670.665657,-833.1992110,0.040467000,-0.00944900,-0.031017000
1,1,1,1,148.8692930,679.6143260,-828.4858830,0.040267000,-0.008800000,-0.031467000
1,1,1,1,135.170573,688.3952520,-823.568089,0.040057000,-0.008148000,-0.031909000
1,1,1,1,121.4385090,697.0062690,-818.4470420,0.039837000,-0.007494000,-0.032343000
1,1,1,1,107.6764910,705.4452520,-813.1240060,0.039607000,-0.006839000,-0.032768000
1,1,1,1,93.88791200,713.7101180,-807.6002940,0.039367000,-0.006181000,-0.03318600
1,1,1,1,80.07617700,721.7988290,-801.8772690,0.039118000,-0.005522000,-0.033596000
1,1,1,1,66.24469100,729.7093890,-795.9563440,0.038859000,-0.004862000,-0.033997000
1,1,1,1,52.39686900,737.4398450,-789.8389780,0.038591000,-0.004201000,-0.034390000
1,1,1,1,38.53612700,744.9882910,-783.5266820,0.038313000,-0.003538000,-0.03477500
1,1,1,1,24.66588400,752.3528640,-777.0210120,0.038026000,-0.002875000,-0.035151000
1,1,1,1,10.78956400,759.5317470,-770.3235750,0.037729000,-0.002211000,-0.035518000
1,1,1,1,-3.089410000,766.5231690,-763.4360220,0.037423000,-0.001546000,-0.035876000
1,1,1,1,-16.96761500,773.3254040,-756.3600530,0.03710700,-0.000881000,-0.036226000
1,1,1,1,-30.84162400,779.9367740,-749.0974140,0.036783000,-0.000216000,-0.036567000
1,1,1,1,-44.70801700,786.3556490,-741.6498960,0.036449000,0.000449000,-0.036898000
1,1,1,1,-58.56336900,792.5804440,-734.0193380,0.036106000,0.001114000,-0.03722100
1,1,1,1,-72.40426500,798.6096230,-726.2076220,0.035755000,0.001779000,-0.037534000
1,1,1,1,-86.22728700,804.4417000,-718.2166760,0.035394000,0.002444000,-0.037838000
1,1,1,1,-100.0290270,810.0752340,-710.0484710,0.035025000,0.003108000,-0.038133000
1,1,1,1,-113.8060780,815.5088360,-701.7050220,0.034648000,0.003771000,-0.038418000
1,1,1,1,-127.5550400,820.7411640,-693.188388,0.034261000,0.004433000,-0.038694000
1,1,1,1,-141.2725230,825.7709300,-684.5006710,0.033866000,0.005094000,-0.038961000
1,1,1,1,-154.9551400,830.5968900,-675.6440140,0.033463000,0.005754000,-0.03921800
1,1,1,1,-168.5995170,835.2178550,-666.6206020,0.033052000,0.006413000,-0.039465000
1,1,1,1,-182.2022860,839.6326840,-657.4326610,0.032632000,0.007070000,-0.039702
1,1,1,1,-195.7600910,843.8402880,-648.08246,0.032205000,0.007725000,-0.039930000
1,1,1,1,-209.2695880,847.8396290,-638.5723040,0.03176900,0.008378000,-0.040147000
1,1,1,1,-222.7274420,851.6297190,-628.9045410,0.031326000,0.009029000,-0.040355000
1,1,1,1,-236.1303340,855.209625,-619.0815540,0.030875000,0.009678000,-0.040553000
1,1,1,1,-249.4749560,858.5784620,-609.1057700,0.030416000,0.010325000,-0.040741000
1,1,1,1,-262.7580160,861.7354,-598.9796470,0.029949000,0.0109690,-0.040919000
1,1,1,1,-275.9762370,864.6796590,-588.7056860,0.029476000,0.01161100,-0.041086000
1,1,1,1,-289.126356,867.4105130,-578.2864210,0.02899500,0.012249000,-0.041244000
1,1,1,1,-302.2051300,869.9272890,-567.7244230,0.028507000,0.012885000,-0.04139100
1,1,1,1,-315.2093310,872.2293640,-557.0222970,0.028012000,0.013517000,-0.041529000
1,1,1,1,-328.1357510,874.3161720,-546.1826850,0.027509000,0.014146000,-0.041656000
1,1,1,1,-340.9812,876.1871980,-535.2082610,0.027001000,0.014772000,-0.041772000
1,1,1,1,-353.7425090,877.8419780,-524.1017330,0.026485000,0.015394000,-0.0418790
1,1,1,1,-366.4165300,879.2801070,-512.8658410,0.025963000,0.016012000,-0.041975000
1,1,1,1,-379.0001350,880.5012280,-501.5033570,0.025434000,0.01662600,-0.042060000
1,1,1,1,-391.4902190,881.5050400,-490.0170850,0.02490000,0.017236000,-0.042136000
1,1,1,1,-403.8837010,882.2912960,-478.4098590,0.02435900,0.017842000,-0.042201000
1,1,1,1,-416.1775220,882.8598010,-466.6845430,0.023812000,0.01844400,-0.042255000
1,1,1,1,-428.3686500,883.2104160,-454.8440290,0.023259000,0.019041000,-0.042299000
1,1,1,1,-440.4540760,883.3430530,-442.8912400,0.022700000,0.01963300,-0.042333000
1,1,1,1,-452.4308190,883.2576810,-430.8291250,0.022136000,0.020220000,-0.042356000
1,1,1,1,-464.2959240,882.9543190,-418.6606600,0.021566000,0.020803000,-0.042369000
1,1,1,1,-476.046462,882.4330440,-406.388846,0.020991000,0.021380000,-0.042372000
1,1,1,1,-487.679535,881.6939840,-394.0167120,0.02041100,0.02195200,-0.04236300
1,1,1,1,-499.1922720,880.7373200,-381.5473120,0.019826000,0.022519000,-0.042345000
1,1,1,1,-510.5818330,879.5632900,-368.98372,0.019236000,0.023080000,-0.042316000
1,1,1,1,-521.845408,878.1721820,-356.3290380,0.018641000,0.023635000,-0.042276000
1,1,1,1,-532.9802170,876.5643400,-343.5863870,0.018042000,0.024185000,-0.042227000
1,1,1,1,-543.9835130,874.7401610,-330.7589110,0.017438000,0.024729000,-0.042166000
1,1,1,1,-554.8525820,872.7000940,-317.8497760,0.016829000,0.025266000,-0.04209600
1,1,1,1,-565.5847400,870.4446440,-304.8621670,0.016217000,0.025798000,-0.042015000
1,1,1,1,-576.1773420,867.9743660,-291.7992880,0.015601000,0.026323000,-0.041923000
1,1,1,1,-586.6277720,865.28987,-278.664362,0.014980000,0.02684100,-0.041821000
1,1,1,1,-596.9334520,862.3918190,-265.4606300,0.014356000,0.027353000,-0.041709000
1,1,1,1,-607.0918400,859.280927,-252.1913500,0.013729000,0.02785800,-0.041587000
1,1,1,1,-617.1004290,855.9579620,-238.8597960,0.013098000,0.028356000,-0.041454000
1,1,1,1,-626.9567500,852.4237440,-225.4692580,0.012464000,0.028848000,-0.041312000
1,1,1,1,-636.658371,848.6791460,-212.0230380,0.011827000,0.029332000,-0.041159000
1,1,1,1,-646.2028980,844.7250900,-198.5244560,0.01118600,0.029809000,-0.040995000
1,1,1,1,-655.5879760,840.5625530,-184.9768410,0.010543000,0.030279000,-0.04082200
1,1,1,1,-664.8112890,836.1925610,-171.3835350,0.009898000,0.03074100,-0.040639000
1,1,1,1,-673.870562,831.6161930,-157.7478940,0.009250000,0.031195000,-0.040445000
1,1,1,1,-682.7635600,826.8345780,-144.0732820,0.008600000,0.031642000,-0.040242000
1,1,1,1,-691.4880880,821.8488950,-130.3630710,0.007947000,0.032081000,-0.040029000
1,1,1,1,-700.0419930,816.6603760,-116.6206460,0.0072930,0.032513000,-0.039806000
1,1,1,1,-708.4231660,811.2702990,-102.8493970,0.006637000,0.032936000,-0.039573000
1,1,1,1,-716.6295370,805.6799960,-89.05272200,0.005979000,0.033351000,-0.039330000
1,1,1,1,-724.6590840,799.8908440,-75.23402400,0.005320000,0.033758000,-0.03907700
1,1,1,1,-732.5098230,793.904274,-61.39671500,0.004659000,0.034156000,-0.038815000
1,1,1,1,-740.1798190,787.7217610,-47.54420600,0.003997000,0.034546000,-0.038544000
1,1,1,1,-747.667178,781.3448320,-33.6799180,0.003334000,0.034928000,-0.038263000
1,1,1,1,-754.9700540,774.775059,-19.80726900,0.002671000,0.035301000,-0.037972000
1,1,1,1,-762.0866440,768.0140640,-5.929684000,0.002007000,0.03566500,-0.037672000
1,1,1,1,-769.0151920,761.0635140,7.949414000,0.001342000,0.036021000,-0.037363000
1,1,1,1,-775.7539900,753.9251260,21.82660000,0.000677000,0.036368000,-0.037044000
1,1,1,1,-782.3013730,746.6006590,35.69845100,1.15e-05,0.036705000,-0.036717000
1,1,1,1,-788.6557280,739.0919220,49.56154300,-0.000654000,0.037034000,-0.036380000
1,1,1,1,-794.8154860,731.4007660,63.41245600,-0.001319000,0.037353000,-0.036035000
1,1,1,1,-800.7791270,723.5290900,77.24777300,-0.001984000,0.037664000,-0.035680000
1,1,1,1,-806.5451790,715.4788360,91.06407900,-0.002648000,0.037965000,-0.035317000
1,1,1,1,-812.1122210,707.2519900,104.8579670,-0.003312000,0.038256000,-0.034945000
1,1,1,1,-817.4788780,698.8505820,118.6260320,-0.003975000,0.038539000,-0.034564000
1,1,1,1,-822.6438260,690.2766850,132.3648770,-0.004637000,0.038811000,-0.034175000
1,1,1,1,-827.6057910,681.5324140,146.0711130,-0.005297000,0.039075000,-0.033777000
1,1,1,1,-832.3635490,672.6199270,159.7413580,-0.005957000,0.039328000,-0.033371000
1,1,1,1,-836.9159260,663.5414230,173.3722390,-0.006615000,0.039572000,-0.0329570
1,1,1,1,-841.2617980,654.2991420,186.9603930,-0.007271000,0.039806000,-0.032535000
1,1,1,1,-845.4000940,644.8953640,200.5024660,-0.007926000,0.040030000,-0.032105000
1,1,1,1,-849.3297910,635.3324100,213.9951180,-0.008578000,0.040245000,-0.03166700
1,1,1,1,-853.0499210,625.6126380,227.4350200,-0.009229000,0.040449000,-0.031221000
1,1,1,1,-856.5595660,615.7384480,240.8188550,-0.009877000,0.040644000,-0.03076700
1,1,1,1,-859.85786,605.7122750,254.1433210,-0.010523000,0.040828000,-0.030306000
1,1,1,1,-862.9439890,595.5365940,267.4051310,-0.011166000,0.041003000,-0.029837000
1,1,1,1,-865.8171910,585.2139150,280.601012,-0.011807000,0.041167000,-0.029361000
1,1,1,1,-868.4767570,574.7467850,293.7277090,-0.012444000,0.041321000,-0.028877000
1,1,1,1,-870.922032,564.1377860,306.7819830,-0.013079000,0.041466000,-0.028387000
1,1,1,1,-873.152412,553.3895360,319.7606120,-0.013710000,0.041599000,-0.027889000
1,1,1,1,-875.1673470,542.5046880,332.6603950,-0.014338000,0.04172300,-0.027385000
1,1,1,1,-876.9663390,531.4859270,345.4781480,-0.014962000,0.041836000,-0.026874000
1,1,1,1,-878.5489450,520.3359710,358.2107100,-0.015583000,0.041939000,-0.026356000
1,1,1,1,-879.9147740,509.0575720,370.854938,-0.016200000,0.042032000,-0.025832000
1,1,1,1,-881.0634890,497.6535120,383.4077130,-0.016813000,0.04211400,-0.025301000
1,1,1,1,-881.994807,486.126606,395.8659370,-0.017422000,0.042186000,-0.024764000
1,1,1,1,-882.7084980,474.4796970,408.2265370,-0.018026000,0.04224700,-0.024221000
1,1,1,1,-883.2043860,462.7156590,420.4864630,-0.018626000,0.042298000,-0.023672000
1,1,1,1,-883.4823480,450.8373940,432.6426900,-0.01922100,0.042339000,-0.023118000
1,1,1,1,-883.5423160,438.8478340,444.6922190,-0.019812000,0.042369000,-0.022557000
1,1,1,1,-883.384276,426.749937,456.6320750,-0.020398000,0.042389000,-0.021991000
1,1,1,1,-883.0082660,414.5466870,468.4593150,-0.02097900,0.042398000,-0.021420000
1,1,1,1,-882.4143780,402.241096,480.1710190,-0.021554000,0.042397000,-0.020843000
1,1,1,1,-881.6027600,389.8362000,491.7642970,-0.022125000,0.042386000,-0.020261000
1,1,1,1,-880.5736120,377.3350590,503.2362890,-0.022689000,0.042364000,-0.019674000
1,1,1,1,-879.3271870,364.740758,514.5841660,-0.023249000,0.042331000,-0.019082000
1,1,1,1,-877.8637940,352.0564050,525.8051250,-0.023802000,0.042288000,-0.018486000
1,1,1,1,-876.1837920,339.2851280,536.8964000,-0.02435000,0.042235000,-0.01788500
1,1,1,1,-874.2875980,326.4300800,547.8552540,-0.024891000,0.04217100,-0.017280000
1,1,1,1,-872.175678,313.4944330,558.6789820,-0.025427000,0.042097000,-0.016670000
1,1,1,1,-869.8485540,300.4813760,569.3649140,-0.025956000,0.042012000,-0.016056000
1,1,1,1,-867.3067990,287.3941230,579.9104130,-0.026479000,0.041918000,-0.015439000
1,1,1,1,-864.5510420,274.2359010,590.3128780,-0.026995000,0.041812000,-0.014817000
1,1,1,1,-861.5819620,261.0099570,600.5697410,-0.027505000,0.041697000,-0.014192000
1,1,1,1,-858.400291,247.7195540,610.678473,-0.028008000,0.041571000,-0.013563000
1,1,1,1,-855.0068150,234.3679730,620.6365790,-0.028504000,0.041435000,-0.01293100
1,1,1,1,-851.4023700,220.9585060,630.4416010,-0.028993000,0.041289000,-0.012296000
1,1,1,1,-847.5878470,207.4944630,640.0911210,-0.02947500,0.04113200,-0.0116580
1,1,1,1,-843.5641860,193.9791650,649.5827580,-0.029949000,0.040966000,-0.011017000
1,1,1,1,-839.3323810,180.415948,658.9141690,-0.030416000,0.04078900,-0.010373000
1,1,1,1,-834.8934740,166.8081580,668.0830530,-0.030876000,0.040603000,-0.009727000
1,1,1,1,-830.2485630,153.1591520,677.0871470,-0.031328000,0.040406000,-0.009078000
1,1,1,1,-825.3987910,139.4722980,685.9242300,-0.031772000,0.040199000,-0.008427000
1,1,1,1,-820.3453570,125.750973,694.5921210,-0.032209000,0.039983000,-0.007774000
1,1,1,1,-815.0895070,111.9985630,703.0886810,-0.032637000,0.039756000,-0.007119000
1,1,1,1,-809.6325380,98.21846000,711.411814,-0.033058000,0.039520000,-0.006462000
1,1,1,1,-803.9757960,84.41406600,719.5594670,-0.033470000,0.039274000,-0.005804000
1,1,1,1,-798.1206770,70.58878500,727.5296280,-0.033874000,0.039018000,-0.005144000
1,1,1,1,-792.0686260,56.74603000,735.3203330,-0.034270000,0.038753000,-0.004483000
1,1,1,1,-785.8211360,42.88921500,742.9296580,-0.034658000,0.038478000,-0.003821000
1,1,1,1,-779.3797480,29.02175900,750.3557250,-0.035036000,0.03819400,-0.003158000
1,1,1,1,-772.7460520,15.14708500,757.5967030,-0.035406000,0.03790000,-0.002494000
1,1,1,1,-765.921684,1.268615000,764.6508060,-0.03576800,0.03759700,-0.0018290
1,1,1,1,-758.9083290,-12.6102260,771.5162910,-0.036120000,0.037285000,-0.001165000
1,1,1,1,-751.7077160,-26.4860140,778.1914670,-0.036464000,0.03696300,-0.000499000
1,1,1,1,-744.3216220,-40.35532600,784.6746840,-0.036799000,0.036633000,0.000166000
1,1,1,1,-736.7518710,-54.2147380,790.9643450,-0.037124000,0.036293000,0.000831000
1,1,1,1,-729.0003290,-68.06083200,797.0588970,-0.037441000,0.03594500,0.001496000
1,1,1,1,-721.0689090,-81.89019100,802.956836,-0.037748000,0.035587000,0.00216100
1,1,1,1,-712.9595680,-95.69940300,808.6567070,-0.038046000,0.035221000,0.002825000
1,1,1,1,-704.6743070,-109.4850610,814.1571040,-0.038334000,0.034846000,0.003488000
1,1,1,1,-696.2151700,-123.2437630,819.4566690,-0.038614000,0.034463000,0.004151000
1,1,1,1,-687.584244,-136.9721150,824.5540960,-0.038883000,0.034071000,0.004813000
1,1,1,1,-678.7836590,-150.6667300,829.4481250,-0.039143000,0.033670000,0.005473000
1,1,1,1,-669.8155870,-164.3242270,834.1375510,-0.039393000,0.033262000,0.006132000
1,1,1,1,-660.6822390,-177.9412390,838.6212150,-0.039634000,0.032845000,0.0067890
1,1,1,1,-651.3858700,-191.5144040,842.8980110,-0.039865000,0.032420000,0.007445000
1,1,1,1,-641.9287740,-205.0403750,846.9668850,-0.040086000,0.031987000,0.008099000
1,1,1,1,-632.3132830,-218.5158120,850.8268320,-0.040297000,0.031546000,0.008751000
1,1,1,1,-622.5417700,-231.937393,854.4768990,-0.04049800,0.031097000,0.009401000
1,1,1,1,-612.6166460,-245.3018050,857.9161870,-0.040689000,0.030641000,0.010048000
1,1,1,1,-602.5403610,-258.60575,861.1438470,-0.040871000,0.030177000,0.010693000
1,1,1,1,-592.3153990,-271.8459470,864.159082,-0.041042000,0.029706000,0.011336000
1,1,1,1,-581.9442850,-285.0191270,866.9611480,-0.041203000,0.029227000,0.011975000
1,1,1,1,-571.4295760,-298.122042,869.5493550,-0.041354000,0.028742000,0.012612000
1,1,1,1,-560.7738680,-311.1514580,871.9230620,-0.041494000,0.0282490,0.013245000
1,1,1,1,-549.9797890,-324.1041600,874.0816850,-0.041625000,0.027749000,0.013875000
1,1,1,1,-539.050003,-336.9769520,876.0246920,-0.041745000,0.027242000,0.014502000
1,1,1,1,-527.9872060,-349.7666590,877.7516020,-0.041854000,0.026729000,0.01512500
1,1,1,1,-516.7941290,-362.470124,879.2619890,-0.041954000,0.026209000,0.015745000
